field_id,crop,profit
F1,Maize,207388637.2639319
F1,Onion,13685622.918033583
F1,Potato,54229.850226172945
F1,Rice,560665367.7081512
F1,Soyabean,124787.63736263735
F1,Groundnut,59974367.5
F1,Maize,509087.0489336086
F1,Onion,443187.2706617093
F1,Potato,322189.1101672628
F1,Rice,38764808.37815125
F1,Maize,13006894.382094944
F1,Onion,412164.16171538964
F1,Potato,571008.4229697033
F1,Rice,375233865.815126
F1,Banana,379773822.98190045
F1,Coconut,16969782375.0
F1,Garlic,36237.132352941175
F1,Tapioca,297250.0
F1,Turmeric,209375.0
F1,Groundnut,395207912.5
F1,Maize,206073961.91778466
F1,Onion,6984631.385628538
F1,Potato,236059.34804334104
F1,Rice,595697980.9095798
F1,Soyabean,20797.939560439558
F1,Groundnut,62253317.49999999
F1,Maize,8950981.080151359
F1,Onion,864215.1777903332
F1,Potato,188209.48019671786
F1,Rice,16078326.352941174
F1,Maize,5102059.215686275
F1,Onion,1555587.3200225998
F1,Potato,1189866.71378603
F1,Rice,236298532.1428571
F1,Banana,972451988.7812971
F1,Coconut,16821884625.0
F1,Garlic,18118.566176470587
F1,Tapioca,666250.0
F1,Groundnut,817244130.8333333
F1,Maize,308775281.0861713
F1,Onion,8026121.471683555
F1,Potato,389178.92515253526
F1,Rice,601797901.05042
F1,Soyabean,135186.60714285713
F1,Groundnut,42717651.666666664
F1,Maize,6366385.293257655
F1,Onion,243752.99886394013
F1,Potato,223299.38328424154
F1,Rice,12951985.117647057
F1,Maize,5941213.691950465
F1,Onion,2264686.9530813345
F1,Potato,47849.86784662319
F1,Rice,284250955.5798319
F1,Banana,940348971.2978884
F1,Coconut,22995131250.0
F1,Garlic,18118.566176470587
F1,Tapioca,1132625.0
F1,Groundnut,257344098.3333333
F1,Maize,323594749.1369969
F1,Onion,18463181.69576681
F1,Potato,606098.326057227
F1,Rice,518580713.0672268
F1,Soyabean,10398.969780219779
F1,Groundnut,27562634.166666664
F1,Maize,3261513.7310801516
F1,Onion,177274.90826468373
F1,Potato,76559.7885545971
F1,Rice,7036546.453781512
F1,Maize,9549577.939886482
F1,Onion,518529.10667419987
F1,Potato,137169.6211603198
F1,Rice,177718371.44537812
F1,Banana,876731476.3250377
F1,Coconut,23064370875.0
F1,Tapioca,1030125.0
F1,Turmeric,418750.0
F1,Groundnut,300049089.1666666
F1,Maize,317278713.1123151
F1,Onion,16061106.688780345
F1,Potato,752837.9207868715
F1,Rice,329323134.61344534
F1,Groundnut,367164.1666666666
F1,Maize,3843327.50128999
F1,Potato,162689.55067851883
F1,Rice,3527387.9243697473
F1,Groundnut,16484404.999999998
F1,Maize,6058695.318627452
F1,Onion,124092.4357852786
F1,Potato,140359.61235009469
F1,Rice,10946751.672268907
F1,Coconut,23778180562.5
F1,Tapioca,594500.0
F1,Turmeric,1591250.0
F1,Groundnut,446041158.3333333
F1,Maize,300294226.5127279
F1,Onion,15360870.801134845
F1,Potato,315809.127787713
F1,Rice,311950521.2184873
F1,Maize,676917.9441864466
F1,Onion,717963.378471969
F1,Potato,389178.92515253526
F1,Rice,2497427.109243697
F1,Groundnut,13800308.333333332
F1,Maize,2724454.86627107
F1,Onion,4037436.035728172
F1,Potato,44659.876656848304
F1,Rice,36404101.73109243
F1,Coconut,19446438375.0
F1,Tapioca,896875.0
F1,Groundnut,532464006.6666666
F1,Maize,373261505.40548676
F1,Onion,12604245.977619013
F1,Potato,1001657.2335893121
F1,Rice,207022123.8403361
F1,Maize,1376213.3410732716
F1,Onion,438755.3979550922
F1,Potato,1572665.6565590154
F1,Rice,1503925.0840336133
F1,Groundnut,30386000.0
F1,Maize,2662916.8713450297
F1,Onion,327958.5802896649
F1,Potato,350899.0308752367
F1,Rice,36950983.57983193
F1,Coconut,21902994750.0
F1,Garlic,126829.96323529411
F1,Turmeric,251250.0
F1,Groundnut,151930.0
F1,Rice,858795911.1680671
F1,Groundnut,74509004.16666666
F1,Onion,274776.1078102598
F1,Rice,223975461.15126047
F1,Rice,30187878.050420165
F1,Coconut,947105250.0
F1,Turmeric,19178750.0
F1,Rice,849216364.1176469
F1,Rice,252349514.40336132
F1,Rice,27818056.705882348
F1,Groundnut,50643.33333333333
F1,Rice,966613667.6470587
F1,Groundnut,50149560.83333333
F1,Rice,247646330.50420165
F1,Rice,23424772.5210084
F1,Banana,186751096.8355958
F1,Coconut,1000493812.5
F1,Onion,181706.78097130082
F1,Tapioca,2936625.0
F1,Turmeric,14195625.0
F1,Groundnut,53770559.166666664
F1,Rice,1045856847.5294116
F1,Rice,213794344.06722686
F1,Rice,12778805.865546217
F1,Coconut,1019945062.5
F1,Onion,381141.05276907
F1,Turmeric,13400000.0
F1,Rice,982646420.512605
F1,Groundnut,41654141.666666664
F1,Rice,218388151.59663862
F1,Rice,10317837.546218487
F1,Banana,164827982.06033182
F1,Brinjal,18456075.558835763
F1,Coconut,1032759000.0
F1,Mango,95574500.0
F1,Onion,292503.59863672813
F1,Papaya,661962.7272727272
F1,Tapioca,2777750.0
F1,Turmeric,16415000.0
F1,Rice,1152890740.02521
F1,Groundnut,39729695.0
F1,Rice,276740444.8571428
F1,Rice,7328216.773109242
F1,Banana,53943368.82202112
F1,Brinjal,32768313.434059776
F1,Coconut,1042962375.0
F1,Mango,44908500.0
F1,Onion,186138.6536779179
F1,Tapioca,2695750.0
F1,Turmeric,11683125.0
F1,Rice,1134709379.5229409
F1,Groundnut,43338032.5
F1,Rice,311294262.99999994
F1,Rice,7218840.403361344
F1,Banana,8478654.288084464
F1,Coconut,10641671040.000002
F1,Onion,159547.41743821534
F1,Tapioca,2654750.0
F1,Turmeric,9547500.0
F1,Rice,1208162265.5378149
F1,Groundnut,49364589.166666664
F1,Maize,637757.4019607843
F1,Onion,93069.32683895895
F1,Rice,209328142.302521
F1,Maize,16783.089525283798
F1,Rice,3080767.7478991593
F1,Banana,4432441.829562594
F1,Coconut,1083537000.0
F1,Tapioca,2331875.0
F1,Turmeric,15661250.0
F1,Rice,1200979883.9243696
F1,Groundnut,50833245.83333333
F1,Maize,531464.501633987
F1,Rice,220429843.83193275
F1,Maize,106292.90032679739
F1,Rice,3682337.7815126046
F1,Banana,16663038.57918552
F1,Coconut,1090822687.5
F1,Onion,26591.236239702557
F1,Tapioca,2413875.0
F1,Turmeric,15451875.0
F1,Rice,1133749875.3193276
F1,Groundnut,54175705.83333333
F1,Maize,302095.6114551084
F1,Rice,210540397.06722686
F1,Maize,72726.7212762298
F1,Rice,3126341.235294117
F1,Banana,59047114.082202114
F1,Coconut,1258018125.0
F1,Tapioca,2495875.0
F1,Turmeric,26381250.0
F1,Rice,1073946886.808067
F1,Groundnut,52757692.5
F1,Maize,688106.6705366358
F1,Rice,205937474.8403361
F1,Maize,106292.90032679739
F1,Rice,3062538.352941176
F1,Banana,103748565.81146304
F1,Coconut,2020473000.0
F1,Tapioca,2982750.0
F1,Turmeric,14321250.0
F1,Rice,1061689715.0792437
F1,Groundnut,56707872.5
F1,Maize,179019.6216030272
F1,Rice,195054526.05042014
F1,Maize,44754.9054007568
F1,Rice,2880244.4033613442
F1,Banana,219185168.06561086
F1,Coconut,2220377250.0
F1,Tapioca,2803375.0
F1,Turmeric,18131875.0
F1,Rice,1112922791.5798318
F1,Groundnut,46832422.5
F1,Maize,279718.15875472996
F1,Rice,178447547.24369746
F1,Maize,55943.631750946
F1,Rice,3481814.4369747895
F1,Banana,239223115.67269984
F1,Coconut,2642793562.5
F1,Tapioca,3059625.0
F1,Turmeric,12018125.0
F1,Rice,1103215638.7647057
F1,Groundnut,62088726.666666664
F1,Maize,162236.53207774338
F1,Rice,172732631.92436972
F1,Maize,246151.9797041624
F1,Rice,2105495.1176470583
F1,Banana,258801266.40950227
F1,Coconut,2930296687.5
F1,Tapioca,2542000.0
F1,Turmeric,10301250.0
F1,Rice,1007894132.5294117
F1,Groundnut,35716210.83333333
F1,Maize,184613.98477812178
F1,Rice,140019982.6722689
F1,Maize,78321.0844513244
F1,Rice,2014348.1428571425
F1,Coconut,2942854687.5
F1,Tapioca,2326750.0
F1,Turmeric,8542500.0
F1,Rice,1097163479.6386552
F1,Groundnut,43958413.33333333
F1,Maize,257340.70605435158
F1,Rice,157055352.2605042
F1,Maize,145453.4425524596
F1,Rice,2652376.9663865543
F1,Coconut,3036084187.5
F1,Tapioca,1435000.0
F1,Turmeric,10552500.0
F1,Rice,1087921176.3949578
F1,Groundnut,46174059.166666664
F1,Maize,548247.5911592707
F1,Rice,161238998.40336132
F1,Maize,16783.089525283798
F1,Rice,2579459.3865546216
F1,Coconut,5349895687.5
F1,Tapioca,1378625.0
F1,Turmeric,13023125.0
F1,Groundnut,6583633.333333333
F1,Maize,973419.1924664604
F1,Rice,1167711238.1260502
F1,Groundnut,56555942.5
F1,Maize,33566.179050567596
F1,Rice,44552641.277310915
F1,Rice,44552641.277310915
F1,Turmeric,2345000.0
F1,Groundnut,9027174.166666666
F1,Maize,514681.41210870317
F1,Rice,1336715958.7815125
F1,Groundnut,81143280.83333333
F1,Maize,11188.7263501892
F1,Rice,43185436.655462176
F1,Onion,21671857.535357583
F1,Rice,51461581.96638655
F1,Coconut,456387750.0
F1,Turmeric,1716875.0
F1,Groundnut,5418836.666666666
F1,Maize,979013.555641555
F1,Rice,1241749925.747899
F1,Soyabean,10398.969780219779
F1,Groundnut,67824084.16666666
F1,Maize,16783.089525283798
F1,Rice,46156828.033613436
F1,Rice,66573750.38655461
F1,Banana,362154406.91251886
F1,Coconut,471061500.0
F1,Onion,3926639.2180627445
F1,Turmeric,1633125.0
F1,Groundnut,9369016.666666666
F1,Maize,2825153.403422773
F1,Rice,1330609111.470588
F1,Soyabean,10398.969780219779
F1,Groundnut,54973338.33333333
F1,Maize,11188.7263501892
F1,Rice,45974534.08403361
F1,Rice,63283344.59663865
F1,Banana,222201435.5346908
F1,Coconut,479336812.5
F1,Onion,1954455.863618138
F1,Turmeric,1842500.0
F1,Groundnut,65405864.99999999
F1,Maize,626568.6756105951
F1,Rice,796806853.6134453
F1,Rice,40642436.058823526
F1,Rice,24044571.949579827
F1,Coconut,492492000.0
F1,Onion,4790854.395853078
F1,Turmeric,2596250.0
F1,Groundnut,4279361.666666666
F1,Maize,956636.1029411765
F1,Rice,880990199.5294117
F1,Groundnut,65026039.99999999
F1,Maize,16783.089525283798
F1,Rice,33815527.64705882
F1,Maize,16783.089525283798
F1,Rice,29413128.764705878
F1,Banana,226008553.62066364
F1,Brinjal,1061321.8926011263
F1,Coconut,500033625.0
F1,Mango,130859750.0
F1,Onion,4352098.997897985
F1,Papaya,256243.63636363632
F1,Tomato,396535.4211061604
F1,Turmeric,1800625.0
F1,Groundnut,3177869.1666666665
F1,Maize,5834920.791623668
F1,Rice,1144888035.6386552
F1,Groundnut,59353986.666666664
F1,Maize,22377.4527003784
F1,Rice,65534674.87394957
F1,Rice,44935458.57142857
F1,Banana,16727410.14102564
F1,Brinjal,1334456.2031970045
F1,Coconut,505067062.5
F1,Mango,101763812.5
F1,Onion,3470156.329281184
F1,Tomato,194662.84308847872
F1,Turmeric,1633125.0
F1,Groundnut,4811116.666666666
F1,Maize,16128549.033797732
F1,Rice,1274363224.797479
F1,Groundnut,63873904.166666664
F1,Maize,27971.815875473
F1,Rice,59181730.73109243
F1,Maize,33566.179050567596
F1,Rice,41918493.70588235
F1,Banana,43266885.49396682
F1,Coconut,5144327370.0
F1,Onion,3089015.276512114
F1,Turmeric,795625.0
F1,Groundnut,3443746.6666666665
F1,Maize,24749462.68661851
F1,Rice,1435045315.1848738
F1,Soyabean,1799021.7719780218
F1,Groundnut,57885330.0
F1,Maize,352444.8800309598
F1,Onion,3306177.0391363516
F1,Rice,40268733.46218487
F1,Maize,67132.35810113519
F1,Rice,43668515.62184873
F1,Banana,19026394.492458522
F1,Coconut,584032312.5
F1,Turmeric,209375.0
F1,Groundnut,1721873.3333333333
F1,Maize,8844688.179824563
F1,Rice,1408357480.9663863
F1,Soyabean,1403860.9203296702
F1,Groundnut,54669478.33333333
F1,Maize,100698.5371517028
F1,Rice,43668515.62184873
F1,Maize,732861.5759373925
F1,Rice,33879330.52941176
F1,Banana,38917207.10105581
F1,Coconut,606913125.0
F1,Onion,2025365.8269240116
F1,Turmeric,209375.0
F1,Groundnut,2911991.6666666665
F1,Maize,47042999.93937049
F1,Rice,1416150547.310924
F1,Soyabean,1081492.857142857
F1,Groundnut,59493255.83333333
F1,Maize,811182.660388717
F1,Onion,2650259.8785570217
F1,Rice,37142392.22689075
F1,Maize,939853.0134158927
F1,Onion,372277.3073558358
F1,Rice,35064241.20168067
F1,Banana,50145446.673453994
F1,Coconut,660967125.0
F1,Turmeric,335000.0
F1,Groundnut,1367370.0
F1,Maize,73515526.48391813
F1,Rice,1051852768.9720167
F1,Soyabean,218378.36538461538
F1,Groundnut,51035819.166666664
F1,Maize,4072696.3914688686
F1,Onion,2131730.771882822
F1,Rice,40615091.96638655
F1,Maize,2075508.7379600964
F1,Rice,24153948.319327727
F1,Banana,97035531.50527903
F1,Coconut,934939687.5
F1,Turmeric,586250.0
F1,Groundnut,1835820.8333333333
F1,Maize,85431520.04686964
F1,Rice,1336477791.7363863
F1,Soyabean,83191.75824175823
F1,Groundnut,59088109.166666664
F1,Maize,3373400.9945820435
F1,Onion,1865818.4094857962
F1,Rice,38363761.68907563
F1,Maize,2724454.86627107
F1,Rice,42902881.033613436
F1,Banana,209998426.59728506
F1,Coconut,919702875.0
F1,Turmeric,628125.0
F1,Groundnut,2886670.0
F1,Maize,99680363.05383557
F1,Rice,1311267723.420168
F1,Groundnut,54099740.83333333
F1,Maize,3496476.984434125
F1,Onion,2215936.3533085464
F1,Rice,40651550.75630251
F1,Maize,1689497.678878569
F1,Rice,28592805.991596635
F1,Banana,239646128.7933635
F1,Coconut,1110888187.5
F1,Turmeric,209375.0
F1,Groundnut,1861142.5
F1,Maize,59277872.203302376
F1,Rice,1317848534.9999998
F1,Groundnut,43274728.33333333
F1,Maize,3860110.5908152736
F1,Onion,1976615.2271512235
F1,Rice,38846840.655462176
F1,Maize,5560796.996044032
F1,Rice,25685217.495798316
F1,Banana,266470678.20588234
F1,Coconut,1013376000.0
F1,Turmeric,1256250.0
F1,Groundnut,1291405.0
F1,Maize,128916505.00687996
F1,Rice,1313874526.8991594
F1,Soyabean,41595.879120879115
F1,Groundnut,37336797.5
F1,Maize,4027941.486068112
F1,Onion,1564451.0654358338
F1,Rice,31181380.075630248
F1,Groundnut,8748635.833333332
F1,Maize,5672684.259545924
F1,Rice,22777628.999999996
F1,Coconut,1018494750.0
F1,Turmeric,11013125.0
F1,Groundnut,1886464.1666666665
F1,Maize,82337837.21104231
F1,Rice,1487618890.2436972
F1,Groundnut,50567368.33333333
F1,Maize,4352414.550223598
F1,Onion,1901273.391138733
F1,Rice,37506980.12605041
F1,Maize,7457286.112401102
F1,Rice,27316748.34453781
F1,Coconut,1051561875.0
F1,Turmeric,1381875.0
F1,Groundnut,1380030.8333333333
F1,Maize,122729139.33522533
F1,Rice,1327136411.7310922
F1,Soyabean,31196.90934065934
F1,Groundnut,47845289.166666664
F1,Maize,3535637.526659787
F1,Onion,1701839.1193409637
F1,Rice,36568166.28571428
F1,Groundnut,354503.3333333333
F1,Maize,8011128.066735467
F1,Rice,28127956.420168065
F1,Coconut,1185212437.5
F1,Turmeric,1758750.0
F1,Groundnut,49288624.166666664
F1,Maize,5152408.4842621265
F1,Onion,8651015.523316566
F1,Rice,973167135.1344537
F1,Groundnut,238947907.5
F1,Maize,1627959.6839525285
F1,Onion,8651015.523316566
F1,Rice,74430619.61344537
F1,Wheat,10186157.70620531
F1,Maize,324473.06415548676
F1,Onion,850919.5596704818
F1,Rice,740441564.4033612
F1,Coconut,35558250.0
F1,Groundnut,26840966.666666664
F1,Maize,2092291.8274853802
F1,Onion,12249696.161089646
F1,Rice,936972671.4453781
F1,Groundnut,167718059.16666666
F1,Maize,1723063.8579291366
F1,Onion,13543802.991421835
F1,Rice,164201275.08403358
F1,Wheat,7146176.683605719
F1,Maize,2685294.324045408
F1,Onion,407732.2890087726
F1,Rice,102285135.10924368
F1,Coconut,36974437.5
F1,Groundnut,74964794.16666666
F1,Maize,1779007.4896800828
F1,Onion,6209053.661970547
F1,Rice,588882374.722689
F1,Groundnut,209055680.0
F1,Maize,6567782.36756106
F1,Onion,7543047.346662292
F1,Rice,88695121.16806722
F1,Wheat,5540508.210291113
F1,Groundnut,122366954.16666666
F1,Maize,1751035.6738046098
F1,Onion,101933.07225219315
F1,Rice,84629966.09243697
F1,Coconut,35950687.5
F1,Groundnut,66190836.666666664
F1,Maize,1130061.3613691092
F1,Onion,7418954.910877014
F1,Rice,926782439.6638654
F1,Maize,923069.923890609
F1,Onion,24632348.503377803
F1,Rice,126320592.36134452
F1,Wheat,3376346.3549540346
F1,Groundnut,332207605.8333333
F1,Maize,1616770.9576023393
F1,Onion,106364.94495881023
F1,Rice,172039914.91596636
F1,Coconut,26668687.5
F1,Groundnut,40831187.5
F1,Maize,12956545.113519093
F1,Onion,8992269.721726082
F1,Rice,1330873437.6974788
F1,Maize,2153829.8224114208
F1,Onion,9661482.500425262
F1,Rice,333069275.27731085
F1,Wheat,7215988.356358528
F1,Groundnut,292971683.3333333
F1,Maize,330067.42733058135
F1,Onion,150683.67202498118
F1,Rice,319278737.9915966
F1,Coconut,25576687.5
F2,Maize,4483098.873993808
F2,Maize,18931324.984520126
F2,Rice,47250591.73109243
F2,Maize,36654267.52321982
F2,Wheat,398002692.8794688
F2,Maize,7653088.823529412
F2,Groundnut,56517960.0
F2,Maize,50349268.575851396
F2,Rice,48563108.16806722
F2,Soyabean,41179920.329670325
F2,Maize,49140886.13003097
F2,Wheat,704615559.6098058
F2,Groundnut,234276060.0
F2,Maize,9264265.417956658
F2,Groundnut,49225320.0
F2,Maize,38265444.11764706
F2,Rice,52500657.47899159
F2,Soyabean,77867485.7142857
F2,Maize,55988386.65634675
F2,Wheat,817025045.773238
F2,Groundnut,253419239.99999997
F2,Maize,11278236.160990713
F2,Groundnut,55606380.0
F2,Maize,17722942.53869969
F2,Rice,24937812.302521005
F2,Soyabean,46421001.09890109
F2,Maize,65252652.07430341
F2,Wheat,620536919.5526047
F2,Groundnut,166819140.0
F2,Groundnut,41021100.0
F2,Maize,39473826.563467495
F2,Rice,26906586.95798319
F2,Soyabean,67385324.17582417
F2,Maize,91031477.58513932
F2,Wheat,714211491.3554647
F2,Groundnut,156791760.0
F2,Maize,8458677.120743034
F2,Groundnut,36463200.0
F2,Maize,49543680.278637774
F2,Rice,11156389.714285713
F2,Soyabean,140760454.94505492
F2,Maize,36654267.52321982
F2,Wheat,404399980.709908
F2,Groundnut,90246420.0
F2,Maize,7250294.674922601
F2,Groundnut,23701080.0
F2,Maize,25778825.510835916
F2,Rice,38719234.890756294
F2,Soyabean,138514277.47252747
F2,Maize,21750884.024767805
F2,Wheat,180494906.6445352
F2,Groundnut,21877920.0
F2,Banana,73957406.9918552
F2,Grapes,144999315.0
F2,Mango,254349900.0
F2,Onion,946735229.3882774
F2,Tomato,17083611.109444894
F2,Groundnut,35551620.0
F2,Maize,56391180.80495357
F2,Rice,38062976.672268905
F2,Maize,89017506.84210527
F2,Soyabean,387839976.92307687
F2,Wheat,706443356.1327885
F2,Groundnut,106654860.0
F2,Maize,17320148.39009288
F2,Groundnut,21877920.0
F2,Rice,2625032.8739495794
F2,Soyabean,290505619.78021973
F2,Wheat,702787763.0868232
F2,Groundnut,147675960.0
F2,Groundnut,43755840.0
F2,Maize,170784719.00928795
F2,Rice,43313042.420168065
F2,Soyabean,482928156.59340656
F2,Maize,80558829.72136223
F2,Wheat,1133690793.3799794
F2,Groundnut,119416980.0
F2,Maize,7250294.674922601
F2,Groundnut,492253.2
F2,Maize,2960536.992260062
F2,Rice,669383.3828571427
F2,Soyabean,6326733.214285714
F2,Maize,1103655.9671826626
F2,Wheat,12387890.934514811
F2,Groundnut,364632.0
F2,Maize,64447.06377708979
F2,Groundnut,20054760.0
F2,Maize,279941933.28173375
F2,Rice,59719497.88235293
F2,Soyabean,300239055.49450547
F2,Maize,1127823.6160990712
F2,Wheat,1001632494.5944841
F2,Groundnut,24612660.0
F2,Maize,444281945.91331273
F2,Rice,18375230.117647056
F2,Soyabean,398322138.46153843
F2,Maize,104726478.6377709
F2,Wheat,987010122.410623
F2,Groundnut,32816879.999999996
F2,Maize,561897837.3065016
F2,Rice,45938075.29411764
F2,Soyabean,679843048.3516483
F2,Maize,105934861.08359134
F2,Wheat,1137346386.4259448
F2,Groundnut,30082140.0
F2,Maize,505506656.50154805
F2,Rice,51188141.0420168
F2,Soyabean,918686586.2637361
F2,Maize,91031477.58513932
F2,Wheat,405313878.97139937
F2,Groundnut,95715900.0
F2,Groundnut,21877920.0
F2,Maize,370167822.5696595
F2,Rice,30187878.050420165
F2,Soyabean,210391956.5934066
F2,Maize,99892948.85448918
F2,Wheat,210653549.2737487
F2,Groundnut,10938960.0
F2,Maize,805588.2972136224
F2,Groundnut,33728460.0
F2,Maize,1195895827.2136223
F2,Rice,124689061.51260503
F2,Soyabean,557800739.010989
F2,Maize,238856930.12383902
F2,Wheat,460147774.6608784
F2,Groundnut,21877920.0
F2,Maize,6041912.229102167
F2,Groundnut,25524240.0
F2,Maize,709320495.6965945
F2,Rice,14437680.806722688
F2,Soyabean,268792570.8791208
F2,Maize,232009429.59752324
F2,Wheat,388406761.13381
F2,Groundnut,20966340.0
F2,Maize,1611176.5944272447
F2,Maize,3222353.1888544895
F2,Rice,10500131.495798318
F2,Wheat,99614910.50255361
F2,Groundnut,10027380.0
F2,Maize,3222353.1888544895
F2,Rice,13125164.369747898
F2,Soyabean,792900647.8021977
F2,Maize,402794.1486068112
F2,Wheat,144395925.31562817
F2,Groundnut,18231600.0
F2,Groundnut,911580.0
F2,Maize,402794.1486068112
F2,Soyabean,298741603.8461538
F2,Wheat,95502368.3258427
F2,Groundnut,20966340.0
F2,Groundnut,911580.0
F2,Maize,805588.2972136224
F2,Soyabean,233602457.14285713
F2,Wheat,63058980.04290091
F2,Groundnut,9115800.0
F2,Maize,4027941.486068112
F2,Soyabean,229110102.1978022
F2,Wheat,70827115.26557711
F2,Groundnut,14585280.0
F2,Maize,4027941.486068112
F2,Soyabean,306228862.0879121
F2,Wheat,72197962.65781409
F2,Groundnut,16408439.999999998
F2,Groundnut,911580.0
F2,Maize,6041912.229102167
F2,Soyabean,280772184.06593406
F2,Maize,402794.1486068112
F2,Wheat,56204743.08171603
F2,Groundnut,6381060.0
F2,Banana,173803216.9683258
F2,Grapes,34640775.0
F2,Mango,86313150.0
F2,Onion,29292905.84165634
F2,Tomato,6878087.122459582
F2,Maize,2819559.0402476783
F2,Maize,402794.1486068112
F2,Soyabean,232105005.49450547
F2,Wheat,17364066.968335032
F2,Groundnut,2734740.0
F2,Groundnut,911580.0
F2,Soyabean,291254345.60439557
F2,Wheat,78138301.35750766
F2,Groundnut,10938960.0
F2,Maize,13695001.05263158
F2,Soyabean,736746210.9890109
F2,Maize,2013970.743034056
F2,Wheat,320321340.6527068
F2,Groundnut,25524240.0
F2,Maize,2013970.743034056
F2,Maize,398766.2071207431
F2,Soyabean,12339001.582417581
F2,Maize,32223.531888544894
F2,Wheat,6004311.577997957
F2,Groundnut,209663.4
F2,Maize,4027.9414860681118
F2,Maize,25778825.510835916
F2,Soyabean,211889408.24175823
F2,Maize,20139.70743034056
F2,Wheat,237156598.85699692
F2,Maize,12486618.606811147
F2,Soyabean,1100626961.5384614
F2,Maize,805588.2972136224
F2,Wheat,404399980.709908
F2,Maize,10875442.012383902
F2,Soyabean,1784962364.8351648
F2,Maize,3222353.1888544895
F2,Wheat,410797268.5403473
F2,Maize,12486618.606811147
F2,Soyabean,1255613207.142857
F2,Maize,2013970.743034056
F2,Wheat,167243381.8529111
F2,Groundnut,43755840.0
F2,Maize,4430735.634674923
F2,Soyabean,2174299793.4065933
F2,Wheat,154905755.32277834
F2,Groundnut,65633759.99999999
F2,Maize,1208382.4458204336
F2,Soyabean,1436804856.5934064
F2,Wheat,115151180.94790602
F2,Groundnut,54694800.0
F2,Maize,805588.2972136224
F2,Soyabean,521113173.6263736
F2,Wheat,117892875.73237997
F2,Groundnut,40109520.0
F2,Maize,3222353.1888544895
F2,Rice,38062976.672268905
F2,Wheat,58489488.73544432
F2,Maize,402794.1486068112
F2,Groundnut,82953780.0
F2,Maize,6041912.229102167
F2,Rice,40031751.32773109
F2,Soyabean,1723566847.252747
F2,Maize,402794.1486068112
F2,Wheat,112866435.29417773
F2,Groundnut,6381060.0
F2,Maize,402794.1486068112
F2,Groundnut,54694800.0
F2,Maize,3625147.3374613007
F2,Rice,36750460.23529411
F2,Soyabean,1068431751.098901
F2,Wheat,159932195.76098058
F2,Groundnut,7292640.0
F2,Maize,402794.1486068112
F2,Groundnut,41932680.0
F2,Maize,3222353.1888544895
F2,Rice,28875361.613445375
F2,Soyabean,936656006.0439559
F2,Maize,402794.1486068112
F2,Wheat,77681352.226762
F2,Groundnut,911580.0
F2,Groundnut,30993720.0
F2,Maize,9264265.417956658
F2,Rice,63657047.1932773
F2,Soyabean,1075170283.5164833
F2,Wheat,68542369.61184882
F2,Groundnut,911580.0
F2,Maize,1208382.4458204336
F2,Groundnut,12762120.0
F2,Maize,7250294.674922601
F2,Rice,47250591.73109243
F2,Soyabean,1123088736.2637362
F2,Wheat,52549150.03575076
F2,Groundnut,911580.0
F2,Groundnut,11850540.0
F2,Maize,10472647.86377709
F2,Rice,39375493.10924369
F2,Soyabean,1617996506.0439558
F2,Wheat,65800674.82737487
F2,Groundnut,3646320.0
F2,Banana,185323887.35022625
F2,Grapes,43987635.0
F2,Mango,88830000.0
F2,Onion,14901728.788729314
F2,Tomato,6374559.235004051
F2,Groundnut,10027380.0
F2,Maize,6847500.52631579
F2,Rice,27562845.176470585
F2,Soyabean,598980659.3406593
F2,Wheat,54833895.68947905
F2,Groundnut,9115800.0
F2,Maize,1208382.4458204336
F2,Groundnut,9115800.0
F2,Rice,32812910.92436974
F2,Soyabean,1530395584.6153846
F2,Wheat,106469147.4637385
F2,Groundnut,18231600.0
F2,Groundnut,8204219.999999999
F2,Maize,10472647.86377709
F2,Rice,30187878.050420165
F2,Soyabean,2422876767.0329666
F2,Wheat,194203380.566905
F2,Groundnut,22789500.0
F2,Maize,402794.1486068112
F2,Groundnut,127621.19999999998
F2,Maize,217508.84024767805
F2,Rice,341254.27361344534
F2,Soyabean,36365613.28021978
F2,Groundnut,82042.2
F2,Maize,4027.9414860681118
F2,Groundnut,4557900.0
F2,Maize,18125736.687306505
F2,Rice,11812647.932773108
F2,Soyabean,929917473.6263735
F2,Wheat,287877952.36976504
F2,Groundnut,4557900.0
F2,Maize,12486618.606811147
F2,Rice,40688009.546218485
F2,Soyabean,1923476642.307692
F2,Wheat,444611504.215526
F2,Groundnut,5469480.0
F2,Maize,16111765.944272447
F2,Rice,18375230.117647056
F2,Soyabean,3328086288.4615383
F2,Wheat,481624383.80592436
F2,Groundnut,8204219.999999999
F2,Maize,13292206.904024769
F2,Rice,20344004.773109242
F2,Soyabean,2793496049.9999995
F2,Wheat,269143038.009193
F2,Groundnut,12762120.0
F2,Groundnut,9115800.0
F2,Maize,10875442.012383902
F2,Rice,9843873.277310923
F2,Soyabean,3532488438.4615383
F2,Wheat,326718628.483146
F2,Groundnut,28258980.0
F2,Maize,7250294.674922601
F2,Groundnut,10938960.0
F2,Maize,11681030.309597524
F2,Rice,5250065.747899159
F2,Soyabean,2640755981.8681316
F2,Wheat,297016934.9846782
F2,Groundnut,43755840.0
F2,Maize,1611176.5944272447
F2,Groundnut,4557900.0
F2,Maize,6041912.229102167
F2,Rice,10500131.495798318
F2,Soyabean,960615232.4175823
